DateTime,Value [FLOW] Flow (cfs),Value [TSS] Total Suspended Solids (mg/L),Value [TP] Total Phosphorus (mg-P/L),Value [SRP] Soluble Reactive Phosphorus (mg-P/L),Value [NO23] Nitrite + Nitrate (mg-N/L),Value [TKN] Total Kjeldahl Nitrogen (mg-N/L),Value [CL] Chloride (mg/L),Value [SO4] Sulfate (mg/L),Value [SI] Total Silica (mg-Si/L),Value [COND] Conductivity (umho)
07/15/2018 12:00,56.6,11.604,0.0509,0.008,1.93,0.603,59.4,104.6,5.19,722
07/15/2018 13:15,56.6,14.989,0.0555,0.008,1.82,0.768,59.8,106.4,5.17,720
07/16/2018 12:00,55.5,13.4,0.055,0.008,1.22,0.679,56.1,105.8,5.57,705
07/17/2018 12:00,56.6,9.8,0.048,0.006,1.33,0.625,59.7,112.3,6.23,731
07/18/2018 12:00,55.5,8.7,0.049,0.011,1.57,0.663,60.5,115.9,6.21,740
07/19/2018 12:00,53.4,10,0.048,0.015,1.14,0.6,59.5,119.6,5.78,744
07/20/2018 12:00,54.4,6.8,0.045,0.007,1.17,0.579,60.6,123.4,5.43,764
07/21/2018 12:00,62.3,18.7,0.111,0.048,4.92,0.724,86.3,109,6.29,853
07/22/2018 12:00,58.8,8.5,0.052,0.012,0.89,0.524,55.8,122.2,6.04,758
07/23/2018 12:00,69.5,10.5,0.05,0.014,0.86,0.501,56.2,124.2,5.99,768
07/23/2018 12:40,69.5,7.1,0.054,0.021,1.02,0.518,59.4,124,6.02,779
07/23/2018 20:00,70.8,6.812,0.056,0.018,1.73,0.586,61.8,126,5.6,786
07/24/2018 04:00,594,266.81,0.319,0.001,0.22,1.627,39.1,149,5.15,731
